,word,vec
39020,Platonism,
39021,depth of thought,
39022,workings of the mind,
39023,thoughts,
39024,inmost thoughts,
39025,self-counsel self-communing,
39026,self-consultation,
39027,philosophy of the Absolute,
39028,philosophy of the Academy,
39029,philosophy of the Garden,
39030,philosophy of the lyceum,
39031,philosophy of the Porch,
39032,association of thought,
39033,succession of thought,
39034,flow of thought,
39035,train of thought,
39036,current of thought,
39037,association of ideas,
39038,succession of ideas,
39039,flow of ideas,
39040,train of ideas,
39041,current of ideas,
39042,after thought,
39043,mature thought,
39044,reconsideration,
39045,second thoughts,
39046,retrospection,
39047,excogitation,
39048,examination,
39049,invention,
39050,thoughtfulness,
39051,think,
39052,reflect,
39053,cogitate,
39054,excogitate,
39055,consider,
39056,deliberate,
39057,bestow thought upon,
39058,bestow consideration upon,
39059,speculate,
39060,contemplate,
39061,meditate,
39062,ponder,
39063,muse,
39064,dream,
39065,ruminate,
39066,brood over,
39067,con over,
39068,animadvert,
39069,study,
39070,bend the mind,
39071,apply the mind,
39072,digest,
39073,discuss,
39074,hammer at,
39075,weigh,
39076,perpend,
39077,realize,
39078,appreciate,
39079,fancy,
39080,trow,
39081,take into consideration,
39082,take counsel,
39083,commune with oneself,
39084,bethink oneself,
39085,collect one's thoughts,
39086,revolve in the mind,
39087,turn over in the mind,
39088,run over in the mind,
39089,chew the cud upon,
39090,sleep upon,
39091,take counsel of one's pillow,
39092,advise with one's pillow,
39093,rack one's brains,
39094,ransack one's brains,
39095,crack one's brains,
39096,beat one's brains,
39097,cudgel one's brains,
39098,set one's brain to work,
39099,set one's wits to work,
39100,harbor an idea,
39101,entertain an idea,
39102,cherish an idea,
39103,nurture an idea,
39104,take into one's head,
39105,bear in mind,
39106,reconsider,
39107,occur,
39108,present itself,
39109,suggest itself,
39110,come into one's head,
39111,get into one's head,
39112,strike one,
39113,flit across the view,
39114,come uppermost,
39115,run in one s head,
39116,enter the mind,
39117,pass in the mind,
39118,cross the mind,
39119,flash on the mind,
39120,flash across the mind,
39121,float in the mind,
39122,fasten itself on the mind,
39123,be uppermost in the mind,
39124,occupy the mind,
39125,have in one's mind,
39126,make an impression,
39127,sink into the mind,
39128,penetrate into the mind,
39129,engross the thoughts,
39130,thinking,
39131,thoughtful,
39132,pensive,
39133,meditative,
39134,reflective,
39135,museful,
39136,wistful,
39137,contemplative,
39138,speculative,
39139,deliberative,
39140,studious,
39141,sedate,
39142,introspective,
39143,Platonic,
39144,philosophical,
39145,lost in thought,
39146,deep musing,
39147,in the mind,
39148,under consideration,
39149,all things considered,
39150,the mind being on the stretch,
39151,the mind turning upon,
39152,the head turning upon,
39153,the mind running upon,
39154,"divinely, bent to meditation",
39155,en toute chose il faut considerer la fin,
39156,fresh-pluckt from bowers of never-failing fresh-pluckt from bowers of never-failing thought,
39157,go speed the stars of Thought,
39158,in maiden meditation fancy-free,
39159,so sweet is zealous contemplation,
39160,the power of thought is the magic of the Mind,
39161,those that think must govern those that toil,
39162,thought is parent of the deed,
39163,thoughts in attitudes imperious,
39164,thoughts that breathe and words that burn,
39165,vivere est cogitare,
39166,Volk der Dichter und Denker,
39167,incogitancy,
39168,vacancy,
39169,inunderstanding,
39170,fatuity,
39171,thoughtlessness,
39172,vacuity,
39173,couch potato,
39174,vegetable,
39175,not think,
39176,not think of,
39177,dismiss from the mind,
39178,dismiss from the thoughts,
39179,indulge in reverie,
39180,put away thought,
39181,unbend the mind,
39182,relax the mind,
39183,divert the mind,
39184,veg out,
39185,vacant,
39186,unintellectual,
39187,unideal,
39188,unoccupied,
39189,unthinking,
39190,inconsiderate,
39191,thoughtless,
39192,mindless,
39193,no-brain,
39194,vacuous,
39195,absent,
39196,diverted,
39197,irrational,
39198,narrow-minded,
39199,unthought of,
39200,undreamt 'of,
39201,unconsidered,
39202,off one's mind,
39203,incogitable,
39204,not to be thought of,
39205,absence d'esprit,
39206,pabulum pictura pascit inani,
39207,idea,
39208,notion,
39209,conception,
39210,thought,
39211,apprehension,
39212,impression,
39213,perception,
39214,image,
39215,eidolon,
39216,sentiment,
39217,reflection,
39218,observation,
39219,consideration,
39220,abstract idea,
39221,archetype,
39222,formative notion,
39223,guiding conception,
39224,organizing conception,
39225,image in the mind,
39226,regulative principle,
39227,view,
39228,theory,
39229,conceit,
39230,fancy,
39231,phantasy,
39232,point of view,
39233,field of view,
39234,subject of thought,
39235,material for thought,
39236,food for the mind,
39237,mental pabulum,
39238,subject,
39239,subject matter,
39240,matter,
39241,theme,
39242,noemata,
39243,topic,
39244,what it is about,
39245,thesis,
39246,text,
39247,business,
39248,affair,
39249,matter in hand,
39250,argument,
39251,motion,
39252,resolution,
39253,head,
39254,chapter,
39255,case,
39256,point,
39257,proposition,
39258,theorem,
39259,field of inquiry,
39260,moot point,
39261,problem,
39262,float in the mind,
39263,pass in the mind,
39264,thought of,
39265,uppermost in the mind,
39266,in petto,
39267,under consideration,
39268,in question,
39269,in the mind,
39270,on foot,
39271,on the carpet,
39272,on the docket,
39273,on the tapis,
39274,relative to,
39275,interest,
39276,thirst for knowledge,
39277,thirst for truth,
39278,curiosity,
39279,curiousness,
39280,inquiring mind,
39281,inquisitiveness,
39282,omnivorous intellect,
39283,devouring mind,
39284,        ,
39285,inquirer,
39286,sightseer,
39287,quidnunc,
39288,newsmonger,
39289,Paul Pry,
39290,eavesdropper,
39291,gossip,
39292,rubberneck,
39293,intellectual,
39294,seeker,
39295,seeker after truth,
39296,be curious,
39297,take an interest in,
39298,stare,
39299,gape,
39300,prick up the ears,
39301,see sights,
39302,lionize,
39303,pry,
39304,nose,
39305,rubberneck,
39306,curious,
39307,inquisitive,
39308,burning with curiosity,
39309,overcurious,
39310,inquiring,
39311,prying,
39312,snoopy,
39313,nosy,
39314,peering,
39315,prurient,
39316,inquisitorial,
39317,inquisitory,
39318,curious as a cat,
39319,agape,
39320,what's the matter,
39321,what next,
39322,consumed with curiosity,
39323,"curiosity killed the cat, satisfaction brought it curiosity killed the cat, satisfaction brought it back",
39324,curiouser and curiouser,
39325,incuriosity,
39326,incuriousness,
39327,insouciance,
39328,indifference,
39329,lack of interest,
39330,disinterest,
39331,boredom,
39332,ennui,
39333,satiety,
39334,foreknowledge,
39335,be incurious,
39336,have no curiosity,
39337,take no interest in,
39338,mind one's own business,
39339,incurious,
39340,uninquisitive,
39341,indifferent,
39342,impassive,
39343,uninterested,
39344,detached,
39345,aloof,
39346,attention,
39347,mindfulness,
39348,presence of mind,
39349,intentness,
39350,intentiveness,
39351,alertness,
39352,thought,
39353,advertence,
39354,advertency,
39355,observance,
39356,observation,
39357,consideration,
39358,reflection,
39359,perpension,
39360,heed,
39361,heedfulness,
39362,particularity,
39363,notice,
39364,regard,
39365,circumspection,
39366,diligence,
39367,study,
39368,scrutiny inspection,
39369,introspection,
39370,revision,
39371,revisal,
39372,active application,
39373,diligent application,
39374,exclusive application,
39375,minute application,
39376,close application,
39377,intense application,
39378,deep application,
39379,profound application,
39380,abstract application,
39381,labored application,
39382,deliberate application,
39383,active attention,
39384,diligent attention,
39385,exclusive attention,
39386,minute attention,
39387,close attention,
39388,intense attention,
39389,deep attention,
39390,profound attention,
39391,abstract attention,
39392,labored attention,
39393,deliberate attention,
39394,active thought,
39395,diligent thought,
39396,exclusive thought,
39397,minute thought,
39398,close thought,
39399,intense thought,
39400,deep thought,
39401,profound thought,
39402,abstract thought,
39403,labored thought,
39404,deliberate thought,
39405,active study,
39406,diligent study,
39407,exclusive study,
39408,minute study,
39409,close study,
39410,intense study,
39411,deep study,
39412,profound study,
39413,abstract study,
39414,labored study,
39415,deliberate study,
39416,minuteness,
39417,attention to detail,
39418,absorption of mind,
39419,indication,
39420,calling attention to,
39421,be attentive,
39422,attend,
39423,advert to,
39424,observe,
39425,look,
39426,see,
39427,view,
39428,remark,
39429,notice,
39430,regard,
39431,take notice,
39432,mark,
39433,give attention to,
39434,pay attention to,
39435,pay heed to,
39436,give heed to,
39437,incline an ear to,
39438,lend an ear to,
39439,trouble one's head about,
39440,give a thought to,
39441,animadvert to,
39442,occupy oneself with,
39443,contemplate,
39444,look at,
39445,look to,
39446,look after,
39447,look into,
39448,look over,
39449,see to,
39450,turn the mind to,
39451,bend the mind to,
39452,apply the mind to,
39453,direct the mind to,
39454,give the mind to,
39455,turn the eye to,
39456,bend the eye to,
39457,apply the eye to,
39458,direct the eye to,
39459,give the eye to,
39460,turn the attention to,
39461,bend the attention to,
39462,apply the attention to,
39463,direct the attention to,
39464,give the attention to,
39465,have an eye to,
39466,have in one's eye,
39467,bear in mind,
39468,take into account,
39469,take into consideration,
39470,keep in sight,
39471,keep in view,
39472,have regard to,
39473,heed,
39474,mind,
39475,take cognizance of entertain,
39476,recognize,
39477,make note of,
39478,take note of,
39479,note,
39480,examine cursorily,
39481,glance at,
39482,glance upon,
39483,glance over,
39484,cast the eyes over,
39485,pass the eyes over,
39486,run over,
39487,turn over the leaves,
39488,dip into,
39489,perstringe,
39490,skim,
39491,take a cursory view of,
39492,examine,
39493,examine closely,
39494,examine intently,
39495,scan,
39496,scrutinize,
39497,consider,
39498,give one's mind to,
39499,bend one's mind to,
39500,overhaul,
39501,revise,
39502,pore over,
39503,inspect,
39504,review,
39505,pass under review,
39506,take stock of,
39507,fix the eye on,
39508,rivet attention on,
39509,fix attention on,
39510,devote the eye to,
39511,fix the mind on,
39512,devote the thoughts to,
39513,hear out,
39514,think out,
39515,mind one's business,
39516,revert to,
39517,watch,
39518,hearken to,
39519,listen to,
39520,prick up the ears,
39521,have the eyes open,
39522,keep the eyes open,
39523,come to the point,
39524,meet with attention,
39525,fall under one's notice,
39526,fall under one's observation,
39527,be under consideration,
39528,catch the eye,
39529,strike the eye,
39530,attract notice,
39531,catch the attention,
39532,awaken the attention,
39533,wake the attention,
39534,invite the attention,
39535,solicit the attention,
39536,attract the attention,
39537,claim the attention excite the attention,
39538,engage the attention,
39539,occupy the attention,
39540,strike the attention,
39541,arrest the attention,
39542,fix the attention,
39543,engross the attention,
39544,absorb the attention,
39545,rivet the attention,
39546,catch the mind,
39547,awaken the mind,
39548,wake the mind,
39549,invite the mind,
39550,solicit the mind,
39551,attract the mind,
39552,claim the mind excite the mind,
39553,engage the mind,
39554,occupy the mind,
39555,strike the mind,
39556,arrest the mind,
39557,fix the mind,
39558,engross the mind,
39559,absorb the mind,
39560,rivet the mind,
39561,catch the thoughts,
39562,awaken the thoughts,
39563,wake the thoughts,
39564,invite the thoughts,
39565,solicit the thoughts,
39566,attract the thoughts,
39567,claim the thoughts excite the thoughts,
39568,engage the thoughts,
39569,occupy the thoughts,
39570,strike the thoughts,
39571,arrest the thoughts,
39572,fix the thoughts,
39573,engross the thoughts,
39574,absorb the thoughts,
39575,rivet the thoughts,
39576,be present to the mind,
39577,be uppermost in the mind,
39578,bring under one's notice,
39579,point out,
39580,point to,
39581,point at,
39582,point the finger at,
39583,lay the finger on,
39584,indigitate,
39585,indicate,
39586,direct attention to,
39587,call attention to,
39588,show,
39589,put a mark upon,
39590,call soldiers to 'attention',
39591,bring forward,
39592,attentive,
39593,mindful,
39594,observant,
39595,regardful,
39596,alive to,
39597,awake to,
39598,observing,
39599,alert,
39600,open-eyed,
39601,intent on,
39602,taken up with,
39603,occupied with,
39604,engaged in,
39605,engrossed in,
39606,wrapped in,
39607,absorbed,
39608,rapt,
39609,transfixed,
39610,riveted,
39611,mesmerized,
39612,hypnotized,
39613,glued to,
39614,breathless,
39615,preoccupied,
39616,watchful,
39617,breathless,
39618,undistracted,
39619,upon the stretch,
39620,on the watch,
39621,steadfast,
39622,        ,
39623,interesting,
39624,engrossing,
39625,mesmerizing,
39626,riveting,
39627,see,
39628,look,
39629,look here,
39630,look you,
39631,look to it,
39632,mark,
39633,lo,
39634,behold,
39635,soho! ,
39636,hark,
39637,hark ye,
39638,mind,
39639,halloo,
39640,observe,
39641,lo and behold,
39642,attention,
39643,nota bene,
39644,N.B,
39645,note well,
39646,I'd have you to know,
39647,notice,
39648,O yes,
39649,Oyez,
39650,dekko! ,
39651,ecco! ,
39652,yoho,
39653,this is to give notice,
39654,these are to give notice,
39655,dictum sapienti sat est,
39656,a word to the wise is sufficient,
39657,finem respice,
39658,Attention! Now hear this! Oyez,
39659,Achtung,
39660,vnimanie,
39661,chui,
39662,inattention,
39663,inconsideration,
39664,inconsiderateness,
39665,oversight,
39666,inadvertence,
39667,inadvertency,
39668,nonobservance,
39669,disregard,
39670,supineness,
39671,etourderie,
39672,want of thought,
39673,heedlessness,
39674,insouciance,
39675,abstraction,
39676,absence of mind,
39677,absorption of mind,
39678,preoccupation,
